"Dept.Code","Department.Name","Program.Code","Program.Name","Fund.Code","Fund.Name","Account.Code","Account.Name","Fiscal.Year","Revenue.Amount"
"74","Board of Public Works","7403","Public Works Accounting","100","General Fund","5345","SANIT EQUIP CHG ACQ FD REL COST","2018_19_proposed",290318
"74","Board of Public Works","7403","Public Works Accounting","100","General Fund","5347","SPL GAS TX REIMB FD REL COST","2018_19_proposed",213560
"74","Board of Public Works","7403","Public Works Accounting","100","General Fund","5357","CITYWIDE RECYCLING REL COST","2018_19_proposed",115886
"74","Board of Public Works","7403","Public Works Accounting","100","General Fund","5361","RELATED COST REIMB-OTHERS","2018_19_proposed",245440
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","3282","FILMING PERMITS","2018_19_proposed",180000
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","4339","MISCELLANEOUS GOV'T SERVICES","2018_19_proposed",1500
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","4347","REIMB-PW BOARD ADMIN SERVICES","2018_19_proposed",80000
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","5328","SEWER CONS & MAIN RELATED COST","2018_19_proposed",680533
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","5338","STORMWTR POLLU ABATE REL COST","2018_19_proposed",7050
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","5342","ST LIGHTING ASSESS REL COST","2018_19_proposed",127211
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","5345","SANIT EQUIP CHG ACQ FD REL COST","2018_19_proposed",16386
"74","Board of Public Works","7449","Public Works Financial Systems","100","General Fund","5328","SEWER CONS & MAIN RELATED COST","2018_19_proposed",514103
"74","Board of Public Works","7449","Public Works Financial Systems","100","General Fund","5342","ST LIGHTING ASSESS REL COST","2018_19_proposed",41099
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","3241","A PERMITS","2018_19_proposed",NA
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","3242","B PERMITS","2018_19_proposed",4200000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","4229","SPECIAL EXCAVATION INSPECTION","2018_19_proposed",4314358
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","4595","SERVICE TO AIRPORTS","2018_19_proposed",2204216
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","4596","SERVICE TO WATER & POWER","2018_19_proposed",702000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","4597","SERVICE TO HARBOR","2018_19_proposed",460000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","4651","MISCELLANEOUS SERVICE CHARGES","2018_19_proposed",8100
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","4660","CONSTRUCTION TRAFFIC MGMT FEE","2018_19_proposed",15000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5301","REIMB FROM OTHER FUNDS","2018_19_proposed",90000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5304","GAS TAX PROJECTS","2018_19_proposed",668174
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5311","REIMB-METRO RAIL PROJECT","2018_19_proposed",940292
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5317","SEISMIC BOND FUND","2018_19_proposed",906602
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5319","REIMB PROP F ANIMAL BOND FUND","2018_19_proposed",97360
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5320","REIMB PROP F FIRE BOND FUND","2018_19_proposed",64907
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5322","PROPOSITION K FUNDS","2018_19_proposed",180000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5323","REIMB PROP O STORM WATER CLEAN","2018_19_proposed",538200
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5328","SEWER CONS & MAIN RELATED COST","2018_19_proposed",5298074
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5337","PROP A LOCAL TRANSIT REL COST","2018_19_proposed",241424
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5340","PROP C ANTIGRIDLOCK REL COST","2018_19_proposed",475990
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5342","ST LIGHTING ASSESS REL COST","2018_19_proposed",84516
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5347","SPL GAS TX REIMB FD REL COST","2018_19_proposed",123130
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5361","RELATED COST REIMB-OTHERS","2018_19_proposed",897548
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5373","MEASURE M REL COST","2018_19_proposed",629081
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","4595","SERVICE TO AIRPORTS","2018_19_proposed",1435000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","4596","SERVICE TO WATER & POWER","2018_19_proposed",648000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","4597","SERVICE TO HARBOR","2018_19_proposed",50000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","4651","MISCELLANEOUS SERVICE CHARGES","2018_19_proposed",900
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","4831","FORFEITURES & PENALTIES","2018_19_proposed",150000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","4836","CODE ENFORCEMENT PENALTIES","2018_19_proposed",10000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5301","REIMB FROM OTHER FUNDS","2018_19_proposed",10000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5304","GAS TAX PROJECTS","2018_19_proposed",74242
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5317","SEISMIC BOND FUND","2018_19_proposed",100734
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5322","PROPOSITION K FUNDS","2018_19_proposed",20000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5323","REIMB PROP O STORM WATER CLEAN","2018_19_proposed",59800
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5328","SEWER CONS & MAIN RELATED COST","2018_19_proposed",431002
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5361","RELATED COST REIMB-OTHERS","2018_19_proposed",38778
"76","Bureau of Contract Administration","7650","General Administration and Support","100","General Fund","4651","MISCELLANEOUS SERVICE CHARGES","2018_19_proposed",1000
"76","Bureau of Contract Administration","7650","General Administration and Support","100","General Fund","5188","MISCELLANEOUS REVENUE-OTHERS","2018_19_proposed",5000
"76","Bureau of Contract Administration","7650","General Administration and Support","100","General Fund","5328","SEWER CONS & MAIN RELATED COST","2018_19_proposed",336508
"76","Bureau of Contract Administration","7699","Bureau of Contract Administration - Default Program","100","General Fund","5311","REIMB-METRO RAIL PROJECT","2018_19_proposed",23033
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","4237","BLUEPRINTS PHOTOCOPY MIMEO ETC","2018_19_proposed",2080
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","4250","SURVEY MONUMENT FEE SHARING","2018_19_proposed",78000
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","4321","GEOGRAPHIC INFORMATION SYSTEMS","2018_19_proposed",52
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","4334","PROPERTY OWNERSHIP INFORMATION","2018_19_proposed",1560
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","4342","PHOTO COPIES","2018_19_proposed",52
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","4345","COPIES OF MAP","2018_19_proposed",1040
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","4350","SUBPOENA FEES","2018_19_proposed",104
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","4931","LEASE & RENTAL OF CITY PROPERTIES","2018_19_proposed",52
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","4934","LEASES & RENTALS-OTHER","2018_19_proposed",15600
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","5188","MISCELLANEOUS REVENUE-OTHERS","2018_19_proposed",26000
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","5301","REIMB FROM OTHER FUNDS","2018_19_proposed",260000
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","5323","REIMB PROP O STORM WATER CLEAN","2018_19_proposed",NA
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","5328","SEWER CONS & MAIN RELATED COST","2018_19_proposed",17895852
"78","Bureau of Engineering","7803","Clean Water Infrastructure","100","General Fund","5338","STORMWTR POLLU ABATE REL COST","2018_19_proposed",1450000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","3225","BUILDING PERMITS- REGULAR","2018_19_proposed",1500000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","3230","SEWER PERMITS","2018_19_proposed",15000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","3241","A PERMITS","2018_19_proposed",NA
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","3242","B PERMITS","2018_19_proposed",4700000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","3243","E PERMITS","2018_19_proposed",40000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","3244","U PERMITS","2018_19_proposed",2484139
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","3246","BUILDING MATERIAL PERMITS","2018_19_proposed",2000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","3251","OVERLOAD PERMITS","2018_19_proposed",40000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","3252","LATERAL SUPPORT SHORING FEE","2018_19_proposed",1620000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","3283","MAINTENANCE HOLE PERMITS","2018_19_proposed",15000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","4041","ZONE CHANGES","2018_19_proposed",150000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","4042","SUBDIVISIONS","2018_19_proposed",NA
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","4043","CONDITIONAL USE-ADMINISTRATION","2018_19_proposed",30000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","4046","SUBDIVISION MAPS FINAL","2018_19_proposed",NA
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","4047","PLANNING AND LAND USE FEES","2018_19_proposed",25000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","4151","GRADING PLAN CHECKING","2018_19_proposed",11000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","4211","CITY PLAN CASE","2018_19_proposed",NA
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","4227","LABORATORY TESTING FEES","2018_19_proposed",100
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","4230","PENDING LIEN REPORT FEES","2018_19_proposed",NA
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","4231","MISCELLANEOUS IMPROVEMENT FEE","2018_19_proposed",550000
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","4233","REVOCABLE PERMIT FEE","2018_19_proposed",NA
"78","Bureau of Engineering","7804","Development Services and Permits","100","General Fund","4234","DEDICATION INVESTIG &PROCESSIN","2018_19_proposed",1350000
