Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Source Fund Code,Source Fund Name,Account Code,Account Name,2020-21 Adopted Budget,2021-22 Proposed Budget,2021-22 Adopted
94,Transportation,94LVL5,Transportation,9408,District Offices,100,100,General Fund,POSAN,As Needed Positions,1,1,1
94,Transportation,94LVL5,Transportation,9408,District Offices,100,100,General Fund,POSSG,Civilian Regular Authority Positions,14.5,13,13
94,Transportation,94LVL5,Transportation,9408,District Offices,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,,1
94,Transportation,94LVL5,Transportation,9408,District Offices,100,51Q,Measure R Local Return Fund (Sch. 49),POSSG,Civilian Regular Authority Positions,9,9,9
94,Transportation,94LVL5,Transportation,9408,District Offices,100,51Q,Measure R Local Return Fund (Sch. 49),RESSG,Civilian Resolution Authority Positions,3,3,3
94,Transportation,94LVL5,Transportation,9408,District Offices,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),POSSG,Civilian Regular Authority Positions,17.5,16,16
94,Transportation,94LVL5,Transportation,9408,District Offices,100,59C,Measure M Local Return Fund (Sch. 52),POSSG,Civilian Regular Authority Positions,1,1,1
94,Transportation,94LVL5,Transportation,9408,District Offices,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,1,1,4
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,100,General Fund,POSAN,As Needed Positions,2,2,2
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,100,General Fund,POSHH,Hiring Hall Positions,1,1,1
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,100,General Fund,POSSG,Civilian Regular Authority Positions,29,24,22
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,8,11,23
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),POSSG,Civilian Regular Authority Positions,2,2,2
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),RESSG,Civilian Resolution Authority Positions,2,2,2
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,528,Mobile Source Air Pollution Reduction Fund (Sch. 10),POSSG,Civilian Regular Authority Positions,3,3,3
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),POSSG,Civilian Regular Authority Positions,106,94,94
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),RESSG,Civilian Resolution Authority Positions,72,70,72
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,57F,Sidewalk Repair Fund (Sch. 51),POSSG,Civilian Regular Authority Positions,2,2,2
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,28,27,27
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,59V,Road Maintenance and Rehabilitation Program Special (Sch. 5),RESSG,Civilian Resolution Authority Positions,5,,
94,Transportation,94LVL5,Transportation,9412,Public Transit Services,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),POSSG,Civilian Regular Authority Positions,42,37,37
94,Transportation,94LVL5,Transportation,9412,Public Transit Services,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),RESSG,Civilian Resolution Authority Positions,7,5,12
94,Transportation,94LVL5,Transportation,9413,Major Project Coordination,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,1,1,2
94,Transportation,94LVL5,Transportation,9413,Major Project Coordination,100,528,Mobile Source Air Pollution Reduction Fund (Sch. 10),POSSG,Civilian Regular Authority Positions,1,1,1
94,Transportation,94LVL5,Transportation,9413,Major Project Coordination,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),POSSG,Civilian Regular Authority Positions,11,11,11
94,Transportation,94LVL5,Transportation,9413,Major Project Coordination,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),RESSG,Civilian Resolution Authority Positions,17,16,17
94,Transportation,94LVL5,Transportation,9413,Major Project Coordination,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,10,16,16
94,Transportation,94LVL5,Transportation,9413,Major Project Coordination,100,761,Sewer Capital Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,1,1,1
94,Transportation,94LVL5,Transportation,9414,Emergency Management and Special Events,100,100,General Fund,POSSG,Civilian Regular Authority Positions,9,8,8
94,Transportation,94LVL5,Transportation,9414,Emergency Management and Special Events,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,,2
94,Transportation,94LVL5,Transportation,9416,Active Transportation,100,100,General Fund,POSSG,Civilian Regular Authority Positions,4,4,4
94,Transportation,94LVL5,Transportation,9416,Active Transportation,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,,3
94,Transportation,94LVL5,Transportation,9416,Active Transportation,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,1,1,1
94,Transportation,94LVL5,Transportation,9416,Active Transportation,100,51Q,Measure R Local Return Fund (Sch. 49),POSSG,Civilian Regular Authority Positions,18,18,18
94,Transportation,94LVL5,Transportation,9416,Active Transportation,100,51Q,Measure R Local Return Fund (Sch. 49),RESSG,Civilian Resolution Authority Positions,5,5,5
94,Transportation,94LVL5,Transportation,9416,Active Transportation,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),POSSG,Civilian Regular Authority Positions,17,17,17
94,Transportation,94LVL5,Transportation,9416,Active Transportation,100,59C,Measure M Local Return Fund (Sch. 52),POSSG,Civilian Regular Authority Positions,7,7,7
94,Transportation,94LVL5,Transportation,9416,Active Transportation,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,1,1,1
94,Transportation,94LVL5,Transportation,9417,Crossing Guard Services,100,100,General Fund,POSSG,Civilian Regular Authority Positions,5,2,2
94,Transportation,94LVL5,Transportation,9417,Crossing Guard Services,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,,4
94,Transportation,94LVL5,Transportation,9449,Technology Support,100,100,General Fund,POSSG,Civilian Regular Authority Positions,10,10,10
94,Transportation,94LVL5,Transportation,9449,Technology Support,100,51Q,Measure R Local Return Fund (Sch. 49),POSSG,Civilian Regular Authority Positions,3,2,2
94,Transportation,94LVL5,Transportation,9449,Technology Support,100,51Q,Measure R Local Return Fund (Sch. 49),RESSG,Civilian Resolution Authority Positions,,,1
94,Transportation,94LVL5,Transportation,9449,Technology Support,100,528,Mobile Source Air Pollution Reduction Fund (Sch. 10),POSSG,Civilian Regular Authority Positions,2,2,2
94,Transportation,94LVL5,Transportation,9449,Technology Support,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),POSSG,Civilian Regular Authority Positions,7,6,6
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,100,General Fund,POSAN,As Needed Positions,4,4,4
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,100,General Fund,POSSG,Civilian Regular Authority Positions,39.75,38.75,38.75
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,2,2,2
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),POSSG,Civilian Regular Authority Positions,2.5,2.5,2.5
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),RESSG,Civilian Resolution Authority Positions,1,1,1
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,447,Coastal Transportation Corridor Trust Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,0.25,0.25,0.25
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,51Q,Measure R Local Return Fund (Sch. 49),POSSG,Civilian Regular Authority Positions,4,4,4
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,51Q,Measure R Local Return Fund (Sch. 49),RESSG,Civilian Resolution Authority Positions,1,1,1
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,523,Ventura/Cahuenga Corridor Plan Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,0.25,0.25,0.25
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,528,Mobile Source Air Pollution Reduction Fund (Sch. 10),POSSG,Civilian Regular Authority Positions,0.75,0.75,0.75
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),POSSG,Civilian Regular Authority Positions,13,12,12
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,573,Warner Center Transportation Trust Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,0.25,0.25,0.25
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,59C,Measure M Local Return Fund (Sch. 52),POSSG,Civilian Regular Authority Positions,2,2,2
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,2,2,2
94,Transportation,94LVL5,Transportation,9450,General Administration and Support,100,681,West LA Transportation Improvement & Mitigation (Sch. 29),POSSG,Civilian Regular Authority Positions,0.25,0.25,0.25
44,Library,44LVL5,Library,4401,Branch Library Services,300,300,Library Other Revenue,POSAN,As Needed Positions,40,40,40
44,Library,44LVL5,Library,4401,Branch Library Services,300,300,Library Other Revenue,POSCOMM,Commissioner Positions,5,5,5
44,Library,44LVL5,Library,4401,Branch Library Services,300,300,Library Other Revenue,POSSG,Civilian Regular Authority Positions,653,653,653
44,Library,44LVL5,Library,4402,Central Library Services,300,300,Library Other Revenue,POSSG,Civilian Regular Authority Positions,186,187,187
44,Library,44LVL5,Library,4403,Engagement and Learning Services,300,300,Library Other Revenue,POSSG,Civilian Regular Authority Positions,62,62,62
44,Library,44LVL5,Library,4404,Library Experience Office,300,300,Library Other Revenue,POSSG,Civilian Regular Authority Positions,,11,11
44,Library,44LVL5,Library,4449,Technology Support,300,300,Library Other Revenue,POSSG,Civilian Regular Authority Positions,96,96,96
44,Library,44LVL5,Library,4450,General Administration and Support,300,300,Library Other Revenue,POSSG,Civilian Regular Authority Positions,110,108,108
88,Recreation and Parks,88LVL5,Recreation and Parks,8801,Museums and Educational,302,302,Recreation and Parks Other Revenue,POSAN,As Needed Positions,41,41,41
88,Recreation and Parks,88LVL5,Recreation and Parks,8801,Museums and Educational,302,302,Recreation and Parks Other Revenue,POSCOMM,Commissioner Positions,5,5,5
88,Recreation and Parks,88LVL5,Recreation and Parks,8801,Museums and Educational,302,302,Recreation and Parks Other Revenue,POSHH,Hiring Hall Positions,30,30,30
88,Recreation and Parks,88LVL5,Recreation and Parks,8801,Museums and Educational,302,302,Recreation and Parks Other Revenue,POSSG,Civilian Regular Authority Positions,44,36,36
88,Recreation and Parks,88LVL5,Recreation and Parks,8801,Museums and Educational,302,302,Recreation and Parks Other Revenue,RESSG,Civilian Resolution Authority Positions,,,8
88,Recreation and Parks,88LVL5,Recreation and Parks,8802,Griffith Observatory,302,302,Recreation and Parks Other Revenue,POSAN,As Needed Positions,3,3,3
88,Recreation and Parks,88LVL5,Recreation and Parks,8802,Griffith Observatory,302,302,Recreation and Parks Other Revenue,POSSG,Civilian Regular Authority Positions,23,16,16
88,Recreation and Parks,88LVL5,Recreation and Parks,8802,Griffith Observatory,302,302,Recreation and Parks Other Revenue,RESSG,Civilian Resolution Authority Positions,,,7
88,Recreation and Parks,88LVL5,Recreation and Parks,8807,Aquatics,302,302,Recreation and Parks Other Revenue,POSSG,Civilian Regular Authority Positions,57,54,54
88,Recreation and Parks,88LVL5,Recreation and Parks,8807,Aquatics,302,302,Recreation and Parks Other Revenue,RESSG,Civilian Resolution Authority Positions,,,8
88,Recreation and Parks,88LVL5,Recreation and Parks,8809,Building and Facilities Maintenance,302,302,Recreation and Parks Other Revenue,POSHH,Hiring Hall Positions,9,9,9
88,Recreation and Parks,88LVL5,Recreation and Parks,8809,Building and Facilities Maintenance,302,302,Recreation and Parks Other Revenue,POSSG,Civilian Regular Authority Positions,160,144,144
88,Recreation and Parks,88LVL5,Recreation and Parks,8809,Building and Facilities Maintenance,302,302,Recreation and Parks Other Revenue,RESSG,Civilian Resolution Authority Positions,,,34
88,Recreation and Parks,88LVL5,Recreation and Parks,8810,Land Maintenance,302,302,Recreation and Parks Other Revenue,POSSG,Civilian Regular Authority Positions,639,570,570
88,Recreation and Parks,88LVL5,Recreation and Parks,8810,Land Maintenance,302,302,Recreation and Parks Other Revenue,RESSG,Civilian Resolution Authority Positions,,,106
88,Recreation and Parks,88LVL5,Recreation and Parks,8811,Capital Projects and Planning,302,302,Recreation and Parks Other Revenue,POSSG,Civilian Regular Authority Positions,26,22,22
88,Recreation and Parks,88LVL5,Recreation and Parks,8811,Capital Projects and Planning,302,302,Recreation and Parks Other Revenue,RESSG,Civilian Resolution Authority Positions,,,4
88,Recreation and Parks,88LVL5,Recreation and Parks,8812,Expo Center,302,302,Recreation and Parks Other Revenue,POSSG,Civilian Regular Authority Positions,31,22,22
88,Recreation and Parks,88LVL5,Recreation and Parks,8812,Expo Center,302,302,Recreation and Parks Other Revenue,RESSG,Civilian Resolution Authority Positions,,,9
88,Recreation and Parks,88LVL5,Recreation and Parks,8813,"Partnerships, Grants, and Sponsorships",302,302,Recreation and Parks Other Revenue,POSSG,Civilian Regular Authority Positions,10,9,9
88,Recreation and Parks,88LVL5,Recreation and Parks,8813,"Partnerships, Grants, and Sponsorships",302,302,Recreation and Parks Other Revenue,RESSG,Civilian Resolution Authority Positions,,,1
88,Recreation and Parks,88LVL5,Recreation and Parks,8820,Recreational Programming,302,302,Recreation and Parks Other Revenue,POSSG,Civilian Regular Authority Positions,356,341,341
88,Recreation and Parks,88LVL5,Recreation and Parks,8820,Recreational Programming,302,302,Recreation and Parks Other Revenue,RESSG,Civilian Resolution Authority Positions,,,15
88,Recreation and Parks,88LVL5,Recreation and Parks,8821,Venice Beach,302,302,Recreation and Parks Other Revenue,POSSG,Civilian Regular Authority Positions,17,16,16
88,Recreation and Parks,88LVL5,Recreation and Parks,8821,Venice Beach,302,302,Recreation and Parks Other Revenue,RESSG,Civilian Resolution Authority Positions,,,1
88,Recreation and Parks,88LVL5,Recreation and Parks,8823,Public Safety,302,302,Recreation and Parks Other Revenue,POSSG,Civilian Regular Authority Positions,55,55,55
88,Recreation and Parks,88LVL5,Recreation and Parks,8823,Public Safety,302,302,Recreation and Parks Other Revenue,RESSG,Civilian Resolution Authority Positions,,,1
88,Recreation and Parks,88LVL5,Recreation and Parks,8824,City Services,302,302,Recreation and Parks Other Revenue,POSSG,Civilian Regular Authority Positions,10,10,10
88,Recreation and Parks,88LVL5,Recreation and Parks,8824,City Services,302,302,Recreation and Parks Other Revenue,RESSG,Civilian Resolution Authority Positions,,,2
88,Recreation and Parks,88LVL5,Recreation and Parks,8849,Information Technology,302,302,Recreation and Parks Other Revenue,POSSG,Civilian Regular Authority Positions,19,18,18
